,timestamp,price,quantity,type,exchange
2993,1554086600,8300.0,0.69247323,asks,gemini
2494,1554086600,3777.42,0.03639888,bids,gemini
2994,1554086600,8320.0,0.0134001,asks,gemini
2495,1554086600,3777.21,0.016374,bids,gemini
2995,1554086600,8321.0,0.1,asks,gemini
2496,1554086600,3777.2,0.01630103,bids,gemini
2996,1554086600,8333.0,0.04467951,asks,gemini
2497,1554086600,3777.19,0.03128018,bids,gemini
2997,1554086600,8350.0,0.01,asks,gemini
2498,1554086600,3777.12,0.0161866,bids,gemini
2998,1554086600,8365.0,0.049,asks,gemini
2499,1554086600,3777.09,0.02597634,bids,gemini
2999,1554086600,8376.27,0.012,asks,gemini
3000,1554086601,4123.46,1.0,bids,gemini
3500,1554086601,4124.04,0.05097817,asks,gemini
3001,1554086601,4123.36,3.0,bids,gemini
3501,1554086601,4125.05,2.432,asks,gemini
3002,1554086601,4123.17,1.0,bids,gemini
3502,1554086601,4125.6,3.0,asks,gemini
3003,1554086601,4122.67,1.0,bids,gemini
3503,1554086601,4125.63,3.0,asks,gemini
3004,1554086601,4122.58,6.0,bids,gemini
3504,1554086601,4126.07,0.89047763,asks,gemini
3005,1554086601,4122.5,1.21285627,bids,gemini
3505,1554086601,4126.11,1.0,asks,gemini
3006,1554086601,4122.4,1.0,bids,gemini
3506,1554086601,4126.25,2.738,asks,gemini
3007,1554086601,4122.24,0.12032293,bids,gemini
3507,1554086601,4126.55,6.0,asks,gemini
3008,1554086601,4121.95,1.0,bids,gemini
3508,1554086601,4126.8,5.0,asks,gemini
3009,1554086601,4121.43,0.89047763,bids,gemini
3509,1554086601,4126.9,1.0,asks,gemini
3010,1554086601,4121.41,1.0,bids,gemini
3510,1554086601,4127.15,1.99999918,asks,gemini
3011,1554086601,4120.9,7.2299,bids,gemini
3511,1554086601,4127.19,1.0,asks,gemini
3012,1554086601,4120.89,1.0,bids,gemini
3512,1554086601,4127.66,1.0,asks,gemini
3013,1554086601,4120.58,5.05,bids,gemini
3513,1554086601,4127.81,0.5,asks,gemini
3014,1554086601,4120.25,1.0,bids,gemini
3514,1554086601,4127.85,1.0,asks,gemini
3015,1554086601,4119.55,0.5,bids,gemini
3515,1554086601,4128.05,0.055,asks,gemini
3016,1554086601,4119.29,9.5338,bids,gemini
3516,1554086601,4128.18,1.0,asks,gemini
3017,1554086601,4118.74,5.0,bids,gemini
3517,1554086601,4128.68,1.0,asks,gemini
3018,1554086601,4117.49,6.3415,bids,gemini
3518,1554086601,4129.0,0.02443177,asks,gemini
3019,1554086601,4117.33,0.01214379,bids,gemini
3519,1554086601,4129.08,5.05,asks,gemini
3020,1554086601,4116.02,7.3025,bids,gemini
3520,1554086601,4130.13,0.531,asks,gemini
3021,1554086601,4115.38,5.0,bids,gemini
3521,1554086601,4130.77,6.1,asks,gemini
3022,1554086601,4114.28,26.4,bids,gemini
3522,1554086601,4131.83,5.0,asks,gemini
3023,1554086601,4114.25,8.7,bids,gemini
3523,1554086601,4132.83,8.7,asks,gemini
3024,1554086601,4114.23,2.724,bids,gemini
3524,1554086601,4133.0,0.24447589,asks,gemini
3025,1554086601,4113.1,1.56,bids,gemini
3525,1554086601,4134.38,50.0,asks,gemini
3026,1554086601,4113.03,1.751,bids,gemini
3526,1554086601,4134.7,2.0,asks,gemini
3027,1554086601,4112.45,55.56,bids,gemini
3527,1554086601,4134.77,9.77,asks,gemini
3028,1554086601,4112.1,2.0,bids,gemini
3528,1554086601,4134.99,0.3,asks,gemini
3029,1554086601,4111.59,1.039,bids,gemini
3529,1554086601,4135.19,2.013,asks,gemini
3030,1554086601,4110.84,8.6,bids,gemini
3530,1554086601,4136.61,6.44,asks,gemini
3031,1554086601,4109.35,9.39,bids,gemini
3531,1554086601,4138.0,0.05,asks,gemini
3032,1554086601,4108.58,1.657,bids,gemini
3532,1554086601,4138.2,0.002482,asks,gemini
3033,1554086601,4108.51,26.95,bids,gemini
3533,1554086601,4138.42,9.372,asks,gemini
3034,1554086601,4107.8,9.6837,bids,gemini
3534,1554086601,4139.0,1.05980205,asks,gemini
3035,1554086601,4107.3,8.95,bids,gemini
3535,1554086601,4140.0,30.82415459,asks,gemini
3036,1554086601,4105.45,10.6405,bids,gemini
3536,1554086601,4140.46,7.2,asks,gemini
3037,1554086601,4105.0,0.60901339,bids,gemini
3537,1554086601,4142.01,9.5,asks,gemini
3038,1554086601,4104.4,4.42,bids,gemini
3538,1554086601,4143.72,10.87,asks,gemini
3039,1554086601,4104.24,22.35,bids,gemini
3539,1554086601,4143.74,40.0,asks,gemini
3040,1554086601,4104.1,0.09,bids,gemini
3540,1554086601,4145.1,0.09,asks,gemini
3041,1554086601,4103.41,8.7435,bids,gemini
3541,1554086601,4145.26,5.2376,asks,gemini
3042,1554086601,4102.12,40.0,bids,gemini
3542,1554086601,4146.87,5.2,asks,gemini
3043,1554086601,4101.77,27.7688,bids,gemini
3543,1554086601,4147.52,0.01227,asks,gemini
3044,1554086601,4101.23,9.4239,bids,gemini
3544,1554086601,4147.7,0.25,asks,gemini
3045,1554086601,4100.0,0.61409754,bids,gemini
3545,1554086601,4148.69,5.3585,asks,gemini
3046,1554086601,4098.57,0.00243987,bids,gemini
3546,1554086601,4149.0,0.01084599,asks,gemini
3047,1554086601,4097.08,31.8,bids,gemini
3547,1554086601,4150.0,31.893158,asks,gemini
3048,1554086601,4090.0,0.07334962,bids,gemini
3548,1554086601,4150.3,0.02652519,asks,gemini
3049,1554086601,4088.66,0.00079,bids,gemini
3549,1554086601,4150.67,0.005952,asks,gemini
3050,1554086601,4087.92,0.00121,bids,gemini
3550,1554086601,4153.37,5.714,asks,gemini
3051,1554086601,4086.86,0.00244686,bids,gemini
3551,1554086601,4154.26,0.01757234,asks,gemini
3052,1554086601,4085.29,0.00079,bids,gemini
3552,1554086601,4155.0,1.0,asks,gemini
3053,1554086601,4082.35,3.894,bids,gemini
3553,1554086601,4160.0,20.0,asks,gemini
3054,1554086601,4080.0,0.07231372,bids,gemini
3554,1554086601,4161.13,14.4043,asks,gemini
3055,1554086601,4079.73,0.00079,bids,gemini
3555,1554086601,4162.0,0.1,asks,gemini
3056,1554086601,4077.3,3.0,bids,gemini
3556,1554086601,4165.0,1.5,asks,gemini
3057,1554086601,4075.0,0.12149202,bids,gemini
3557,1554086601,4167.0,0.0921,asks,gemini
3058,1554086601,4070.9,0.00079,bids,gemini
3558,1554086601,4169.0,0.18037644,asks,gemini
3059,1554086601,4063.99,6.169,bids,gemini
3559,1554086601,4170.0,0.003,asks,gemini
3060,1554086601,4061.98,0.00677748,bids,gemini
3560,1554086601,4170.66,5.0,asks,gemini
3061,1554086601,4061.19,20.0,bids,gemini
3561,1554086601,4171.73,8.5,asks,gemini
3062,1554086601,4059.79,0.00079,bids,gemini
3562,1554086601,4172.72,0.006721,asks,gemini
3063,1554086601,4054.45,0.01,bids,gemini
3563,1554086601,4174.89,0.003211,asks,gemini
3064,1554086601,4051.0,1.0,bids,gemini
3564,1554086601,4179.0,1.0,asks,gemini
3065,1554086601,4050.99,0.13947207,bids,gemini
3565,1554086601,4180.0,10.88691669,asks,gemini
3066,1554086601,4050.0,0.23140243,bids,gemini
3566,1554086601,4180.3,0.05,asks,gemini
3067,1554086601,4045.63,7.111,bids,gemini
3567,1554086601,4183.7,0.25,asks,gemini
3068,1554086601,4045.0,0.0122398,bids,gemini
3568,1554086601,4185.0,1.0588122,asks,gemini
3069,1554086601,4041.19,0.03711777,bids,gemini
3569,1554086601,4186.0,0.44376334,asks,gemini
3070,1554086601,4040.0,1.1005,bids,gemini
3570,1554086601,4187.44,0.14,asks,gemini
3071,1554086601,4039.71,0.0495085,bids,gemini
3571,1554086601,4188.88,0.1,asks,gemini
3072,1554086601,4038.88,0.06189834,bids,gemini
3572,1554086601,4190.0,1.0,asks,gemini
3073,1554086601,4038.0,0.05386329,bids,gemini
3573,1554086601,4190.09,12.767,asks,gemini
3074,1554086601,4036.62,0.00868819,bids,gemini
3574,1554086601,4192.02,20.0,asks,gemini
3075,1554086601,4036.24,0.15,bids,gemini
3575,1554086601,4195.0,0.5,asks,gemini
3076,1554086601,4035.0,0.365,bids,gemini
3576,1554086601,4195.31,0.25,asks,gemini
3077,1554086601,4033.55,0.01239602,bids,gemini
3577,1554086601,4196.0,1.0,asks,gemini
3078,1554086601,4032.13,0.0124,bids,gemini
3578,1554086601,4197.0,0.08,asks,gemini
3079,1554086601,4030.32,0.00793981,bids,gemini
3579,1554086601,4197.09,0.05,asks,gemini
3080,1554086601,4030.1,7.443e-05,bids,gemini
3580,1554086601,4197.9,0.06,asks,gemini
3081,1554086601,4030.0,0.06141439,bids,gemini
3581,1554086601,4198.0,5.0,asks,gemini
3082,1554086601,4029.0,1.0,bids,gemini
3582,1554086601,4200.0,8.66605704,asks,gemini
3083,1554086601,4028.0,0.02457795,bids,gemini
3583,1554086601,4202.69,1.2,asks,gemini
3084,1554086601,4027.27,10.101,bids,gemini
3584,1554086601,4205.0,0.15,asks,gemini
3085,1554086601,4025.0,0.2796621,bids,gemini
3585,1554086601,4207.0,0.3,asks,gemini
3086,1554086601,4024.0,0.05,bids,gemini
3586,1554086601,4207.93,0.00323,asks,gemini
3087,1554086601,4023.0,0.07457121,bids,gemini
3587,1554086601,4208.45,14.204,asks,gemini
3088,1554086601,4021.0,0.01616513,bids,gemini
3588,1554086601,4209.32,22.0,asks,gemini
3089,1554086601,4020.1,7.462e-05,bids,gemini
3589,1554086601,4216.8,0.09,asks,gemini
3090,1554086601,4020.0,0.12750648,bids,gemini
3590,1554086601,4219.8,0.25,asks,gemini
3091,1554086601,4019.0,1.0,bids,gemini
3591,1554086601,4222.0,0.5,asks,gemini
3092,1554086601,4018.57,0.00218189,bids,gemini
3592,1554086601,4223.0,7.26878136,asks,gemini
3093,1554086601,4015.0,0.28636363,bids,gemini
3593,1554086601,4227.19,0.2,asks,gemini
3094,1554086601,4014.0,0.07473841,bids,gemini
3594,1554086601,4230.0,2.16938941,asks,gemini
3095,1554086601,4013.71,0.12434132,bids,gemini
3595,1554086601,4230.34,12.0,asks,gemini
3096,1554086601,4012.0,0.02492522,bids,gemini
3596,1554086601,4236.06,0.001469,asks,gemini
3097,1554086601,4010.91,1.1613,bids,gemini
3597,1554086601,4236.36,0.00088,asks,gemini
3098,1554086601,4010.56,0.23922008,bids,gemini
3598,1554086601,4240.3,0.05,asks,gemini
3099,1554086601,4010.5,0.02493454,bids,gemini
3599,1554086601,4246.0,28.0,asks,gemini
3100,1554086601,4010.1,7.481e-05,bids,gemini
3600,1554086601,4249.0,1.0,asks,gemini
3101,1554086601,4010.0,0.02493765,bids,gemini
3601,1554086601,4250.0,31.32573951,asks,gemini
3102,1554086601,4009.94,0.01093287,bids,gemini
3602,1554086601,4255.9,0.25,asks,gemini
3103,1554086601,4009.32,0.09727335,bids,gemini
3603,1554086601,4256.29,0.001858,asks,gemini
3104,1554086601,4009.0,0.3,bids,gemini
3604,1554086601,4262.74,11.0,asks,gemini
3105,1554086601,4008.97,0.0012472,bids,gemini
3605,1554086601,4264.48,0.006829,asks,gemini
3106,1554086601,4008.41,0.051282,bids,gemini
3606,1554086601,4265.0,0.00237135,asks,gemini
3107,1554086601,4008.0,0.00494011,bids,gemini
3607,1554086601,4265.79,0.003142,asks,gemini
3108,1554086601,4007.0,0.04991265,bids,gemini
3608,1554086601,4269.0,0.1,asks,gemini
3109,1554086601,4005.0,4.076,bids,gemini
3609,1554086601,4271.77,8.0,asks,gemini
3110,1554086601,4004.86,0.01483197,bids,gemini
3610,1554086601,4274.08,0.003105,asks,gemini
3111,1554086601,4004.51,0.6242961,bids,gemini
3611,1554086601,4280.0,0.3,asks,gemini
3112,1554086601,4004.0,2.24,bids,gemini
3612,1554086601,4288.88,0.05,asks,gemini
3113,1554086601,4003.32,0.00746952,bids,gemini
3613,1554086601,4289.29,0.003125,asks,gemini
3114,1554086601,4002.26,12.0,bids,gemini
3614,1554086601,4289.9,0.017155,asks,gemini
3115,1554086601,4002.15,0.06246642,bids,gemini
3615,1554086601,4290.0,5.0,asks,gemini
3116,1554086601,4002.0,0.00574712,bids,gemini
3616,1554086601,4290.49,0.003109,asks,gemini
3117,1554086601,4001.96,0.02190933,bids,gemini
3617,1554086601,4292.0,0.25,asks,gemini
3118,1554086601,4001.34,0.023008,bids,gemini
3618,1554086601,4295.88,0.085,asks,gemini
3119,1554086601,4001.21,0.00438263,bids,gemini
3619,1554086601,4298.5,0.007025,asks,gemini
3120,1554086601,4001.0,0.16964508,bids,gemini
3620,1554086601,4299.0,0.1,asks,gemini
3121,1554086601,4000.74,0.01095791,bids,gemini
3621,1554086601,4299.21,0.25904667,asks,gemini
3122,1554086601,4000.55,0.24749096,bids,gemini
3622,1554086601,4299.9,0.5,asks,gemini
3123,1554086601,4000.11,0.002,bids,gemini
3623,1554086601,4300.0,12.17,asks,gemini
3124,1554086601,4000.1,7.499e-05,bids,gemini
3624,1554086601,4300.2,0.05,asks,gemini
3125,1554086601,4000.01,0.72,bids,gemini
3625,1554086601,4311.68,0.14,asks,gemini
3126,1554086601,4000.0,6.520217,bids,gemini
3626,1554086601,4320.0,1.0023462,asks,gemini
3127,1554086601,3999.74,0.00438428,bids,gemini
3627,1554086601,4321.0,0.1,asks,gemini
3128,1554086601,3999.51,0.01096137,bids,gemini
3628,1554086601,4324.11,0.007978,asks,gemini
3129,1554086601,3999.0,0.25006251,bids,gemini
3629,1554086601,4325.0,1.5,asks,gemini
3130,1554086601,3998.78,0.00438547,bids,gemini
3630,1554086601,4325.25,0.003068,asks,gemini
3131,1554086601,3998.61,0.0087711,bids,gemini
3631,1554086601,4328.1,0.25,asks,gemini
3132,1554086601,3997.98,0.00877248,bids,gemini
3632,1554086601,4329.29,0.007719,asks,gemini
3133,1554086601,3997.15,0.04825905,bids,gemini
3633,1554086601,4333.0,2.0,asks,gemini
3134,1554086601,3997.0,2.52572391,bids,gemini
3634,1554086601,4335.47,6.5181103,asks,gemini
3135,1554086601,3996.88,0.0875683,bids,gemini
3635,1554086601,4340.0,10.0,asks,gemini
3136,1554086601,3996.45,0.03949145,bids,gemini
3636,1554086601,4343.0,0.00921024,asks,gemini
3137,1554086601,3996.0,0.02502502,bids,gemini
3637,1554086601,4344.78,1.0,asks,gemini
3138,1554086601,3995.55,0.61318216,bids,gemini
3638,1554086601,4345.0,48.2,asks,gemini
3139,1554086601,3995.0,0.5,bids,gemini
3639,1554086601,4345.33,11.0,asks,gemini
3140,1554086601,3994.16,0.00439038,bids,gemini
3640,1554086601,4346.4,0.001455,asks,gemini
3141,1554086601,3993.78,0.00125194,bids,gemini
3641,1554086601,4347.0,0.00117084,asks,gemini
3142,1554086601,3990.6,0.00878863,bids,gemini
3642,1554086601,4350.0,76.79611875,asks,gemini
3143,1554086601,3990.0,1.27949121,bids,gemini
3643,1554086601,4353.0,0.1,asks,gemini
3144,1554086601,3989.45,0.00439564,bids,gemini
3644,1554086601,4355.17,0.000856,asks,gemini
3145,1554086601,3988.0,0.00125376,bids,gemini
3645,1554086601,4360.1,0.05,asks,gemini
3146,1554086601,3987.92,0.00879459,bids,gemini
3646,1554086601,4364.2,0.25,asks,gemini
3147,1554086601,3985.0,0.0501882,bids,gemini
3647,1554086601,4369.0,0.2,asks,gemini
3148,1554086601,3982.0,0.25,bids,gemini
3648,1554086601,4375.0,0.5,asks,gemini
3149,1554086601,3980.0,0.01,bids,gemini
3649,1554086601,4387.0,0.1,asks,gemini
3150,1554086601,3979.0,0.06534305,bids,gemini
3650,1554086601,4388.0,0.1799,asks,gemini
3151,1554086601,3978.51,0.00125675,bids,gemini
3651,1554086601,4388.26,0.003054,asks,gemini
3152,1554086601,3978.4,0.01,bids,gemini
3652,1554086601,4390.0,0.64824515,asks,gemini
3153,1554086601,3978.3,0.00628409,bids,gemini
3653,1554086601,4391.0,0.34,asks,gemini
3154,1554086601,3977.26,0.10057175,bids,gemini
3654,1554086601,4400.0,8.73823659,asks,gemini
3155,1554086601,3975.1,7.546e-05,bids,gemini
3655,1554086601,4400.2,0.25,asks,gemini
3156,1554086601,3975.0,2.50429022,bids,gemini
3656,1554086601,4402.74,3.56,asks,gemini
3157,1554086601,3971.93,0.103,bids,gemini
3657,1554086601,4410.0,0.15105279,asks,gemini
3158,1554086601,3970.0,0.33449369,bids,gemini
3658,1554086601,4411.03,0.003052,asks,gemini
3159,1554086601,3969.99,0.11,bids,gemini
3659,1554086601,4420.0,0.05,asks,gemini
3160,1554086601,3967.0,0.3,bids,gemini
3660,1554086601,4425.0,0.5,asks,gemini
3161,1554086601,3965.51,8.0,bids,gemini
3661,1554086601,4427.74,20.0,asks,gemini
3162,1554086601,3961.78,0.31238988,bids,gemini
3662,1554086601,4432.42,7.0,asks,gemini
3163,1554086601,3961.74,0.02524143,bids,gemini
3663,1554086601,4435.0,0.1,asks,gemini
3164,1554086601,3960.0,1.14770199,bids,gemini
3664,1554086601,4436.3,0.25,asks,gemini
3165,1554086601,3959.65,0.05001199,bids,gemini
3665,1554086601,4439.48,0.013909,asks,gemini
3166,1554086601,3959.0,1.009,bids,gemini
3666,1554086601,4444.0,0.25664349,asks,gemini
3167,1554086601,3955.0,0.166,bids,gemini
3667,1554086601,4444.44,0.27616011,asks,gemini
3168,1554086601,3951.0,0.53130852,bids,gemini
3668,1554086601,4445.0,0.75565699,asks,gemini
3169,1554086601,3950.1,7.594e-05,bids,gemini
3669,1554086601,4448.0,0.05,asks,gemini
3170,1554086601,3950.01,0.1,bids,gemini
3670,1554086601,4450.0,1.15989477,asks,gemini
3171,1554086601,3950.0,1.70275943,bids,gemini
3671,1554086601,4455.96,0.00448838,asks,gemini
3172,1554086601,3949.0,0.12661433,bids,gemini
3672,1554086601,4462.41,0.00731,asks,gemini
3173,1554086601,3947.51,0.00126662,bids,gemini
3673,1554086601,4468.27,0.1,asks,gemini
3174,1554086601,3945.51,0.12547173,bids,gemini
3674,1554086601,4472.4,0.25,asks,gemini
3175,1554086601,3940.0,0.04281217,bids,gemini
3675,1554086601,4474.0,1.4,asks,gemini
3176,1554086601,3930.0,0.01,bids,gemini
3676,1554086601,4475.0,0.5,asks,gemini
3177,1554086601,3926.0,0.03,bids,gemini
3677,1554086601,4478.0,0.3,asks,gemini
3178,1554086601,3925.1,7.643e-05,bids,gemini
3678,1554086601,4492.5,0.016653,asks,gemini
3179,1554086601,3925.0,0.25350317,bids,gemini
3679,1554086601,4495.0,0.09,asks,gemini
3180,1554086601,3923.12,0.02548991,bids,gemini
3680,1554086601,4497.0,0.1,asks,gemini
3181,1554086601,3922.54,0.02371979,bids,gemini
3681,1554086601,4500.0,119.79360803,asks,gemini
3182,1554086601,3922.0,0.37851111,bids,gemini
3682,1554086601,4501.1,0.005948,asks,gemini
3183,1554086601,3920.0,0.36268617,bids,gemini
3683,1554086601,4521.28,0.006201,asks,gemini
3184,1554086601,3919.98,0.3493,bids,gemini
3684,1554086601,4525.0,0.5,asks,gemini
3185,1554086601,3918.9,0.00637934,bids,gemini
3685,1554086601,4540.0,10.0,asks,gemini
3186,1554086601,3916.82,0.000904,bids,gemini
3686,1554086601,4550.0,1.0,asks,gemini
3187,1554086601,3915.38,0.0309656,bids,gemini
3687,1554086601,4555.0,2.0,asks,gemini
3188,1554086601,3915.22,0.02554,bids,gemini
3688,1554086601,4567.89,0.1,asks,gemini
3189,1554086601,3915.0,0.25287356,bids,gemini
3689,1554086601,4571.91,1.0,asks,gemini
3190,1554086601,3914.48,0.03156841,bids,gemini
3690,1554086601,4575.0,0.5,asks,gemini
3191,1554086601,3914.0,0.00620099,bids,gemini
3691,1554086601,4578.0,0.25,asks,gemini
3192,1554086601,3913.75,0.02213909,bids,gemini
3692,1554086601,4588.0,0.05,asks,gemini
3193,1554086601,3912.1,0.00620199,bids,gemini
3693,1554086601,4599.89,0.0141,asks,gemini
3194,1554086601,3910.23,0.00777216,bids,gemini
3694,1554086601,4600.0,6.621558,asks,gemini
3195,1554086601,3910.0,0.76575447,bids,gemini
3695,1554086601,4611.94,0.019824,asks,gemini
3196,1554086601,3909.97,0.00777486,bids,gemini
3696,1554086601,4621.91,0.31,asks,gemini
3197,1554086601,3909.7,0.75453359,bids,gemini
3697,1554086601,4630.14,0.015901,asks,gemini
3198,1554086601,3909.19,0.05550515,bids,gemini
3698,1554086601,4658.34,20.0,asks,gemini
3199,1554086601,3908.8,0.5,bids,gemini
3699,1554086601,4666.59,1.0,asks,gemini
3200,1554086601,3908.0,1.0,bids,gemini
3700,1554086601,4670.76,0.003055,asks,gemini
3201,1554086601,3906.0,0.01024065,bids,gemini
3701,1554086601,4675.0,1.81626801,asks,gemini
3202,1554086601,3905.0,0.22944942,bids,gemini
3702,1554086601,4679.0,0.05,asks,gemini
3203,1554086601,3903.28,8.0,bids,gemini
3703,1554086601,4680.0,0.02564103,asks,gemini
3204,1554086601,3903.0,0.03804765,bids,gemini
3704,1554086601,4688.0,0.05,asks,gemini
3205,1554086601,3901.0,1.03170211,bids,gemini
3705,1554086601,4689.9,0.125,asks,gemini
3206,1554086601,3900.99,0.07690355,bids,gemini
3706,1554086601,4700.0,1.00616728,asks,gemini
3207,1554086601,3900.1,7.692e-05,bids,gemini
3707,1554086601,4703.0,0.25706874,asks,gemini
3208,1554086601,3900.01,0.2538,bids,gemini
3708,1554086601,4707.37,3.75,asks,gemini
3209,1554086601,3900.0,9.73464372,bids,gemini
3709,1554086601,4717.37,0.12,asks,gemini
3210,1554086601,3896.0,0.12833675,bids,gemini
3710,1554086601,4719.71,1.0,asks,gemini
3211,1554086601,3895.0,1.24980723,bids,gemini
3711,1554086601,4722.93,0.015561,asks,gemini
3212,1554086601,3894.51,0.00128385,bids,gemini
3712,1554086601,4724.89,0.025821,asks,gemini
3213,1554086601,3894.0,1.01,bids,gemini
3713,1554086601,4750.0,0.3075,asks,gemini
3214,1554086601,3891.0,0.25,bids,gemini
3714,1554086601,4759.88,0.12345679,asks,gemini
3215,1554086601,3890.0,0.14135989,bids,gemini
3715,1554086601,4781.88,0.015387,asks,gemini
3216,1554086601,3888.99,0.00840063,bids,gemini
3716,1554086601,4785.0,2.0,asks,gemini
3217,1554086601,3888.88,0.02571434,bids,gemini
3717,1554086601,4785.9,0.033961,asks,gemini
3218,1554086601,3888.15,0.00128595,bids,gemini
3718,1554086601,4788.0,0.05,asks,gemini
3219,1554086601,3888.08,0.5,bids,gemini
3719,1554086601,4800.0,27.93493564,asks,gemini
3220,1554086601,3886.17,0.01262762,bids,gemini
3720,1554086601,4810.01,0.015307,asks,gemini
3221,1554086601,3886.0,5.0,bids,gemini
3721,1554086601,4811.0,0.15,asks,gemini
3222,1554086601,3885.0,0.019,bids,gemini
3722,1554086601,4838.0,0.05,asks,gemini
3223,1554086601,3880.24,0.03066677,bids,gemini
3723,1554086601,4840.0,10.12272727,asks,gemini
3224,1554086601,3880.0,0.16269,bids,gemini
3724,1554086601,4850.0,0.25,asks,gemini
3225,1554086601,3876.52,0.00438521,bids,gemini
3725,1554086601,4857.28,0.015141,asks,gemini
3226,1554086601,3876.0,0.00773993,bids,gemini
3726,1554086601,4865.0,0.3,asks,gemini
3227,1554086601,3875.45,0.00203,bids,gemini
3727,1554086601,4865.07,6.45206449,asks,gemini
3228,1554086601,3875.25,0.0132843,bids,gemini
3728,1554086601,4874.5,0.012418,asks,gemini
3229,1554086601,3875.1,7.741e-05,bids,gemini
3729,1554086601,4875.0,2.1,asks,gemini
3230,1554086601,3875.0,0.81236644,bids,gemini
3730,1554086601,4876.0,1.75,asks,gemini
